line,subtitle,movie,country,
1632,(Risa),cindy_la_regia,mexico,
1633,(Pasos),cindy_la_regia,mexico,
1634,"”yeme, perdÓn, ¿eh?",cindy_la_regia,mexico,
1635,"No, no te preocupes.",cindy_la_regia,mexico,
1636,Este... no me gustÓ nada,cindy_la_regia,mexico,
1637,"esta camisa,",cindy_la_regia,mexico,
1638,¿cuál te gusta a ti?,cindy_la_regia,mexico,
1639,- ¿Me volteo?,cindy_la_regia,mexico,
1640,- SÍ.,cindy_la_regia,mexico,
1641,"Tienes super buen gusto, ¿eh?",cindy_la_regia,mexico,
1642,¿CÓmo te llamas?,cindy_la_regia,mexico,
1643,- Cindy.,cindy_la_regia,mexico,
1644,- ¿Te paso esta?,cindy_la_regia,mexico,
1645,- (Cindy) ¿Y tú?,cindy_la_regia,mexico,
1646,- Eduardo. Eduardo de la Torre.,cindy_la_regia,mexico,
1647,"Mucho gusto, Cindy.",cindy_la_regia,mexico,
1648,(Cindy) De de la Torre.,cindy_la_regia,mexico,
1649,La verdad es que no soy,cindy_la_regia,mexico,
1650,"para este tipo de cosas, pero...",cindy_la_regia,mexico,
1651,"...me convencieron, ¡caray!",cindy_la_regia,mexico,
1652,(Cindy) Pos quÉ bueno.,cindy_la_regia,mexico,
1653,QuÉ bueno que aceptaste.,cindy_la_regia,mexico,
1654,"SÍ, es buena publicidad",cindy_la_regia,mexico,
1655,para mi bisnes.,cindy_la_regia,mexico,
1656,"¿Ah, sÍ? QuÉ haces o quÉ?",cindy_la_regia,mexico,
1657,Tengo un software,cindy_la_regia,mexico,
1658,de navegaciÓn avanzado.,cindy_la_regia,mexico,
1659,"Como lo que ya conoces,",cindy_la_regia,mexico,
1660,pero mucho más chingÓn.,cindy_la_regia,mexico,
1661,Cool.,cindy_la_regia,mexico,
1662,Hay inversionistas,cindy_la_regia,mexico,
1663,en Sillicon Valley,cindy_la_regia,mexico,
1664,interesados en meterle una lana,cindy_la_regia,mexico,
1665,"al bisnes, asÍ que...",cindy_la_regia,mexico,
1666,ahora más que nunca,cindy_la_regia,mexico,
1667,lo tengo que posicionar.,cindy_la_regia,mexico,
1668,"Claro, de que superimportante.",cindy_la_regia,mexico,
1669,- Súper. ¿De dÓnde eres?,cindy_la_regia,mexico,
1670,- Monterrey.,cindy_la_regia,mexico,
1671,- ¿San Pedro?,cindy_la_regia,mexico,
1672,- Ajá.,cindy_la_regia,mexico,
1673,Eres super nueva aquÍ.,cindy_la_regia,mexico,
1674,SÍ.,cindy_la_regia,mexico,
1675,Lo que tú necesitas,cindy_la_regia,mexico,
1676,"es un guÍa, ¿eh?",cindy_la_regia,mexico,
1677,(Estrella) ¡Eduardo!,cindy_la_regia,mexico,
1678,Te necesitamos en fotos ya.,cindy_la_regia,mexico,
1679,- ¡Ay! Snacks.,cindy_la_regia,mexico,
1680,"- SÍ. SÍ, vamos.",cindy_la_regia,mexico,
1681,- ¿Quieres snacks? ¿No?,cindy_la_regia,mexico,
1682,- No. Estoy bien.,cindy_la_regia,mexico,
1683,"No, yo tampoco. Son para Mateo,",cindy_la_regia,mexico,
1684,"- pero, oye, quÉ divine tú en las fotos.",cindy_la_regia,mexico,
1685,- (Eduardo) La luz ayudÓ.,cindy_la_regia,mexico,
1686,(Estrella) Amo tu blusa.,cindy_la_regia,mexico,
1687,(Tono de mensaje),cindy_la_regia,mexico,
1688," Ay, ay, ay ",cindy_la_regia,mexico,
1689," EspÉrame, que voy ",cindy_la_regia,mexico,
1690, Sabes muy bien que soy ,cindy_la_regia,mexico,
1691,"Pinche Regia, tú no pierdes",cindy_la_regia,mexico,
1692,"el tiempo, ¿verdad?",cindy_la_regia,mexico,
1693,¡Ay! Tú le diste,cindy_la_regia,mexico,
1694,"mi telÉfono, ¿verdad?",cindy_la_regia,mexico,
1695,"O sea, al principio",cindy_la_regia,mexico,
1696,la verdad pensÉ,cindy_la_regia,mexico,
1697,"que me lo iba a pedir a mÍ,",cindy_la_regia,mexico,
1698,"ya estaba que ""55..."" pero no.",cindy_la_regia,mexico,
1699,Creo que prefiere,cindy_la_regia,mexico,
1700,que tú le entregues la corbata.,cindy_la_regia,mexico,
1701,"O sea, de nada.",cindy_la_regia,mexico,
1702,"SÍ, no te preocupes,",cindy_la_regia,mexico,
1703,"""¿CÓmo estás?"",",cindy_la_regia,mexico,
1704,"triste, ""Ah, no hay pedo. SÍ,",cindy_la_regia,mexico,
1705,"te presento un chacal"". Nada.",cindy_la_regia,mexico,
1706,(Estrella) ¿SÍ crees,cindy_la_regia,mexico,
1707,que solo moviÉndolo ahÍ...?,cindy_la_regia,mexico,
1708,"(Eduardo) SÍ, nomás ve,",cindy_la_regia,mexico,
1709,"es nada, es la cara.",cindy_la_regia,mexico,
1710,Pos es mover la... como...,cindy_la_regia,mexico,
1711,"Gracias, guapa.",cindy_la_regia,mexico,
1712,"¿QuÉ onda, Regia? DÓnde andas?",cindy_la_regia,mexico,
1713,Que no estás de metiche,cindy_la_regia,mexico,
1714,cuando te necesito.,cindy_la_regia,mexico,
1715,¿QuÉ?,cindy_la_regia,mexico,
1716,"No sÉ. Mateo, yo nada más",cindy_la_regia,mexico,
1717,estoy siguiendo Órdenes,cindy_la_regia,mexico,
1718,de Estrella.,cindy_la_regia,mexico,
1719,- Muy bien.,cindy_la_regia,mexico,
1720,- (Obturador),cindy_la_regia,mexico,
1721,¿Te puedo...,cindy_la_regia,mexico,
1722,te puedo mover tantito?,cindy_la_regia,mexico,
1723,"- SÍ. SÍ, tú dime.",cindy_la_regia,mexico,
1724,- Va.,cindy_la_regia,mexico,
1725,- ¿Te puedo tocar?,cindy_la_regia,mexico,
1726,"- SÍ, bro.",cindy_la_regia,mexico,
1727,Voy a moverte nomás.,cindy_la_regia,mexico,
1728,"AhÍ estás bien, ¿eh?",cindy_la_regia,mexico,
1729,- Tú bien.,cindy_la_regia,mexico,
1730,- (Eduardo) DÉjame ver cÓmo...,cindy_la_regia,mexico,
1731,"(Mateo) SÍ, claro, dale, dale.",cindy_la_regia,mexico,
1732,- (Mateo) ¿Tú me dices?,cindy_la_regia,mexico,
1733,"- (Eduardo) A ver, ¿el cuello?",cindy_la_regia,mexico,
1734,- (Mateo) AhÍ estás perfecto.,cindy_la_regia,mexico,
1735,- (Eduardo) ¿Todo bien? ¿CÓmo se ve?,cindy_la_regia,mexico,
1736,(Mateo) AhÍ estás perfecto.,cindy_la_regia,mexico,
1737,(Música romántica),cindy_la_regia,mexico,
1738,Guau.,cindy_la_regia,mexico,
1739,Tú tambiÉn.,cindy_la_regia,mexico,
1740,"(Eduardo) Fue un viajesazo, ya sabes,",cindy_la_regia,mexico,
1741,"puro güey hermano de toda la vida,",cindy_la_regia,mexico,
1742,la pasamos genial.,cindy_la_regia,mexico,
1743,"Además, el servicio en Medio Oriente,",cindy_la_regia,mexico,
1744,extraordinario. ¿No crees?,cindy_la_regia,mexico,
1745,AhÍ surgiÓ la idea,cindy_la_regia,mexico,
1746,"de Navigold, que...",cindy_la_regia,mexico,
1747,"...no es por presumir,",cindy_la_regia,mexico,
1748,pero es un modelo de negocios exitosÍsimo.,cindy_la_regia,mexico,
1749,Totalmente.,cindy_la_regia,mexico,
1750,- (Cindy) Se ve que eres super determinado.,cindy_la_regia,mexico,
1751,- Súper.,cindy_la_regia,mexico,
1752,(Cindy) ¿Tauro?,cindy_la_regia,mexico,
1753,"Hum. No, no. no. GÉminis.",cindy_la_regia,mexico,
1754,"Pero quÉ curioso que lo digas,",cindy_la_regia,mexico,
1755,porque todo mundo,cindy_la_regia,mexico,
1756,piensa que soy signo de tierra.,cindy_la_regia,mexico,
1757,- ¿Tú crees en esas cosas?,cindy_la_regia,mexico,
1758,- Obvio.,cindy_la_regia,mexico,
1759,- Yo no.,cindy_la_regia,mexico,
1760,- Obvio no.,cindy_la_regia,mexico,
1761,Obvio yo no.,cindy_la_regia,mexico,
1762,¿QuÉ onda?,cindy_la_regia,mexico,
1763,Somos super parecidos.,cindy_la_regia,mexico,
1764,O sea...,cindy_la_regia,mexico,
1765,La verdad es que yo,cindy_la_regia,mexico,
1766,no entiendo estas vidas que...,cindy_la_regia,mexico,
1767,...pos no saben,cindy_la_regia,mexico,
1768,hacia dÓnde se dirigen.,cindy_la_regia,mexico,
1769,Las cosas van,cindy_la_regia,mexico,
1770,donde van y punto.,cindy_la_regia,mexico,
1771,Totalmente.,cindy_la_regia,mexico,
1772,"Está super cruda, ¿quieres?",cindy_la_regia,mexico,
1773,¿Te gusta asÍ o más cocida?,cindy_la_regia,mexico,
1774,- Más cocida.,cindy_la_regia,mexico,
1775,- ¿SÍ?,cindy_la_regia,mexico,
1776,A mÍ sÍ me gusta cruda.,cindy_la_regia,mexico,
1777,(Exhala),cindy_la_regia,mexico,
1778,Me la pasÉ increÍble contigo.,cindy_la_regia,mexico,
1779,Yo tambiÉn.,cindy_la_regia,mexico,
1780,¿No te gustarÍa venir,cindy_la_regia,mexico,
1781,a tomar algo a mi depa y...?,cindy_la_regia,mexico,
1782,"...no sÉ, podemos ver",cindy_la_regia,mexico,
1783,desde la terraza las estrellas.,cindy_la_regia,mexico,
1784,"Mil gracias,",cindy_la_regia,mexico,
1785,pero trabajo maÑana tempra.,cindy_la_regia,mexico,
1786,Buenas noches.,cindy_la_regia,mexico,
1787,(Exhala),cindy_la_regia,mexico,
1788,Es la primera vez que...,cindy_la_regia,mexico,
1789,"SÍ, sÍ, sÍ.",cindy_la_regia,mexico,
1790,Lo entiendo perfecto.,cindy_la_regia,mexico,
1791,Es... capaz...,cindy_la_regia,mexico,
1792,Luis.,cindy_la_regia,mexico,
1793,Gracias.,cindy_la_regia,mexico,
1794,Amo esa foto.,cindy_la_regia,mexico,
1795,Pero dos dÍas seguidos,cindy_la_regia,mexico,
1796,"de chocolate, seguramente",cindy_la_regia,mexico,
1797,ya me va a empezar a salir,cindy_la_regia,mexico,
1798,por las orejas.,cindy_la_regia,mexico,
1799,(Risa),cindy_la_regia,mexico,
1800,"(Cindy) ¡Ew, Mateo!",cindy_la_regia,mexico,
1801,Lava tu ropa.,cindy_la_regia,mexico,
1802,"(Mateo) Ya, son jeans,",cindy_la_regia,mexico,
1803,"Cindy, no se lavan.",cindy_la_regia,mexico,
1804,- Toda la ropa se lava...,cindy_la_regia,mexico,
1805,- Los jeans no.,cindy_la_regia,mexico,
1806,"- Baja tu zapato, estamos trabajando.",cindy_la_regia,mexico,
1807,"- FÍjate, los jeans no se lavan.",cindy_la_regia,mexico,
1808,Guau. ¿Esta foto es tuya?,cindy_la_regia,mexico,
1809,¡Mateo!,cindy_la_regia,mexico,
1810,Seguro tienes,cindy_la_regia,mexico,
1811,de que miles de followers,cindy_la_regia,mexico,
1812,en Instagram.,cindy_la_regia,mexico,
1813,Eh... no...,cindy_la_regia,mexico,
1814,no tengo Instagram.,cindy_la_regia,mexico,
1815,¿QuÉ?,cindy_la_regia,mexico,
1816,Pos no quise ser,cindy_la_regia,mexico,
1817,de esos fotÓgrafos,cindy_la_regia,mexico,
1818,que andan cazando likes nomás.,cindy_la_regia,mexico,
1819,Okey.,cindy_la_regia,mexico,
1820,Tus fotos están increÍbles.,cindy_la_regia,mexico,
1821,Nunca me lo hubiera imaginado.,cindy_la_regia,mexico,
1822,"- (Mateo) Gracias, Cindy.",cindy_la_regia,mexico,
1823,"- Muero de envidia, o sea.",cindy_la_regia,mexico,
1824,"SabÍa que eras talentoso,",cindy_la_regia,mexico,
1825,pero nunca pensÉ de que pos...,cindy_la_regia,mexico,
1826,"...talento exportable,",cindy_la_regia,mexico,
1827,¿sabes cÓmo?,cindy_la_regia,mexico,
1828,- ¿Exportable?,cindy_la_regia,mexico,
1829,- (Cindy) Ajá.,cindy_la_regia,mexico,
1830,"O sea, de que un dÍa",cindy_la_regia,mexico,
1831,vas a estar tomando fotos,cindy_la_regia,mexico,
1832,en las ciudades,cindy_la_regia,mexico,
1833,más importantes del mundo.,cindy_la_regia,mexico,
1834,"Yo lo sÉ. O sea,",cindy_la_regia,mexico,
1835,como San Pedro.,cindy_la_regia,mexico,
1836,"O sea... ah, no, sÍ.",cindy_la_regia,mexico,
1837,"- Si es en San Pedro, sÍ, me aplico.",cindy_la_regia,mexico,
1838,"- O sea, ciudades del mundo,",cindy_la_regia,mexico,
1839,- San Pedro.,cindy_la_regia,mexico,
1840,- (Mateo) Ya.,cindy_la_regia,mexico,
1841,"(Estrella) Bueno, ¿quÉ más falta?",cindy_la_regia,mexico,
1842,Porque me está esperando mi match,cindy_la_regia,mexico,
1843,"allá afuera,",cindy_la_regia,mexico,
1844,y quiero que Gus me dÉ,cindy_la_regia,mexico,
1845,el visto bueno,cindy_la_regia,mexico,
1846,a ver si sÍ mide 1.90,cindy_la_regia,mexico,
1847,"y tiene 32 aÑos,",cindy_la_regia,mexico,
1848,porque las fotos,cindy_la_regia,mexico,
1849,estaban bien sospechosas.,cindy_la_regia,mexico,
1850,"Bueno, ¿quÉ más falta?",cindy_la_regia,mexico,
1851,(Cindy) Pues ya está,cindy_la_regia,mexico,
1852,"casi todo listo, de hecho.",cindy_la_regia,mexico,
1853,- ¿Ya?,cindy_la_regia,mexico,
1854,- Ya están las fotos preseleccionadas,cindy_la_regia,mexico,
1855,y listas para que Martha,cindy_la_regia,mexico,
1856,"las autorice maÑana,",cindy_la_regia,mexico,
1857,y ya hablÉ con arte para ver,cindy_la_regia,mexico,
1858,lo de contenido y de redes.,cindy_la_regia,mexico,
1859,Solamente falta que Martha,cindy_la_regia,mexico,
1860,dÉ el visto bueno.,cindy_la_regia,mexico,
1861,"¡Guau, Regia!",cindy_la_regia,mexico,
1862,MÍrate nada más.,cindy_la_regia,mexico,
1863,Bien educada por Estrellita.,cindy_la_regia,mexico,
1864,"¡Ay, quÉ padre!",cindy_la_regia,mexico,
1865,Ya las dos con hombre y todo.,cindy_la_regia,mexico,
1866,Ya hasta yo me siento,cindy_la_regia,mexico,
1867,como solita y con frÍo.,cindy_la_regia,mexico,
1868,¿Ya le contaste?,cindy_la_regia,mexico,
1869,¿No le has contado,cindy_la_regia,mexico,
1870,de tu cita romántica,cindy_la_regia,mexico,
1871,con nuestro soltero más guapo?,cindy_la_regia,mexico,
1872,"¡Eduardo! Ay, mi ciela.",cindy_la_regia,mexico,
1873,"No, es que tú...",cindy_la_regia,mexico,
1874,"Ah, ya sabÍa yo que eras ""MMC"".",cindy_la_regia,mexico,
1875,"¿QuÉ es ""MMC""?",cindy_la_regia,mexico,
1876,"""Mientras me caso"".",cindy_la_regia,mexico,
1877,(Risa),cindy_la_regia,mexico,
1878,- (Gustavo) ¡QuÉ padre! ¡Está padre!,cindy_la_regia,mexico,
1879,- (Mateo) Ya.,cindy_la_regia,mexico,
1880,Todas las buenas historias,cindy_la_regia,mexico,
1881,terminan en boda.,cindy_la_regia,mexico,
1882,"Bueno, ya.",cindy_la_regia,mexico,
1883,"MaÑana seguimos con esto, ¿no?",cindy_la_regia,mexico,
1884,"(Gustavo) SÍ, ya. Vámonos.",cindy_la_regia,mexico,
1885,Nos vemos.,cindy_la_regia,mexico,
1886,-Chao.,cindy_la_regia,mexico,
1887,- (Mateo) ¡Suerte!,cindy_la_regia,mexico,
1888,"Bueno, ""MMMC""...",cindy_la_regia,mexico,
1889,(Exhala),cindy_la_regia,mexico,
1890,(Tono de mensaje),cindy_la_regia,mexico,
1891,(Mateo) ¿Le estás escribiendo,cindy_la_regia,mexico,
1892,al futuro marido?,cindy_la_regia,mexico,
1893,¿Y esa cara?,cindy_la_regia,mexico,
1894,Le estoy escribiendo,cindy_la_regia,mexico,
1895,a mi abuela.,cindy_la_regia,mexico,
1896,Para decirle que voy a llegar,cindy_la_regia,mexico,
1897,un poquito tarde.,cindy_la_regia,mexico,
1898,¿Vas a ir a ver a tu abuela?,cindy_la_regia,mexico,
1899,No es verdad lo que dijo.,cindy_la_regia,mexico,
1900,¿QuiÉn?,cindy_la_regia,mexico,
1901,Estrella.,cindy_la_regia,mexico,
1902,"Lo de ""MMC"".",cindy_la_regia,mexico,
1903,Ya. O sea no...,cindy_la_regia,mexico,
1904,no estÉs saliendo con los cuatro.,cindy_la_regia,mexico,
1905,Yo creo que puedo salir,cindy_la_regia,mexico,
1906,con quien yo quiera,cindy_la_regia,mexico,
1907,"y todavÍa hacer mi trabajo,",cindy_la_regia,mexico,
1908,¿no crees?,cindy_la_regia,mexico,
1909,- (Mateo) SÍ.,cindy_la_regia,mexico,
1910,- Okey.,cindy_la_regia,mexico,
1911,(Mateo) Nomás te estábamos,cindy_la_regia,mexico,
1912,chingando.,cindy_la_regia,mexico,
1913,"Es más, si quieres, te llevo.",cindy_la_regia,mexico,
1914,¿A ver a mi abuela?,cindy_la_regia,mexico,
1915,¿Me estás madreando?,cindy_la_regia,mexico,
1916,(Música mambo),cindy_la_regia,mexico,
1917,¡QuÉ buenazo este lugar!,cindy_la_regia,mexico,
1918,¿AquÍ está tu abuela?,cindy_la_regia,mexico,
1919,Eso me dijo.,cindy_la_regia,mexico,
1920,(Silbidos y aplausos),cindy_la_regia,mexico,
1921,"(Altavoz) Gracias, Miguel.",cindy_la_regia,mexico,
1922,Miguel es el autor...,cindy_la_regia,mexico,
1923,(Continúa discurso),cindy_la_regia,mexico,
1924,¡Cindy!,cindy_la_regia,mexico,
1925,(Cindy) ¡Bailas superbiÉn!,cindy_la_regia,mexico,
1926,"- ""Bailas superbiÉn"".",cindy_la_regia,mexico,
1927,- SÍ.,cindy_la_regia,mexico,
1928,Gracias a este muchachÓn,cindy_la_regia,mexico,
1929,que me está enseÑando.,cindy_la_regia,mexico,
1930,Nos vemos.,cindy_la_regia,mexico,
1931,"Nos vemos luego, cari.",cindy_la_regia,mexico,
1932,¿Y Él es tu novio?,cindy_la_regia,mexico,
1933,No.,cindy_la_regia,mexico,
1934,"No, o sea, trabajamos juntos.",cindy_la_regia,mexico,
1935,Pero está muy guapo.,cindy_la_regia,mexico,
1936,Si quieres te presento a mi vecina.,cindy_la_regia,mexico,
1937,- ¿CÓmo te llamas?,cindy_la_regia,mexico,
1938,- Mateo.,cindy_la_regia,mexico,
1939,- Mateo.,cindy_la_regia,mexico,
1940,- Y sÍ. PresÉnteme a todas las vecinas.,cindy_la_regia,mexico,
1941,(Risa),cindy_la_regia,mexico,
1942,"FÍjate,",cindy_la_regia,mexico,
1943,"ya me caÍste bien, canijo.",cindy_la_regia,mexico,
1944,"Vamos, tengo mesa.",cindy_la_regia,mexico,
1945,"- ¡Ay, sÍ!",cindy_la_regia,mexico,
1946,"- (Mateo) Gracias, ¿eh?",cindy_la_regia,mexico,
1947,"Gracias, ToÑito.",cindy_la_regia,mexico,
1948,¿QuÉ haces?,cindy_la_regia,mexico,
1949,No como carbohidratos.,cindy_la_regia,mexico,
1950,"(Mercedes) ¡Ay, sÍ!",cindy_la_regia,mexico,
1951,- No inventes.,cindy_la_regia,mexico,
1952,- (Cindy) ¡Ey!,cindy_la_regia,mexico,
1953,"""Oso mil"" como dices tú.",cindy_la_regia,mexico,
1954,(Risa),cindy_la_regia,mexico,
1955,”rales.,cindy_la_regia,mexico,
1956,-¡Prim!,cindy_la_regia,mexico,
1957,-(Angie) ¡Hola!,cindy_la_regia,mexico,
1958,(Cindy) PensÉ que tenÍas trabajo.,cindy_la_regia,mexico,
1959,Me robÉ a Angie,cindy_la_regia,mexico,
1960,porque estamos de fiesta.,cindy_la_regia,mexico,
1961,"SÍ, es que el güey de BerlÍn,",cindy_la_regia,mexico,
1962,"el que ""estalkeamos""",cindy_la_regia,mexico,
1963,"en la fiesta por fin me contestÓ,",cindy_la_regia,mexico,
1964,y el dueÑo de la disquera,cindy_la_regia,mexico,
1965,"quiere ver a Rox en persona,",cindy_la_regia,mexico,
1966,¡y nos vamos a BerlÍn!,cindy_la_regia,mexico,
1967,- (Cindy exclama),cindy_la_regia,mexico,
1968,- QuÉ increÍble eso.,cindy_la_regia,mexico,
1969,- (Mercedes) ¡Felicidades!,cindy_la_regia,mexico,
1970,- Gracias.,cindy_la_regia,mexico,
1971,"- ¿CÓmo estás, abuela?",cindy_la_regia,mexico,
1972,"- (Mateo) Felicidades, güey.",cindy_la_regia,mexico,
1973,"PerdÓn, ¿por quÉ te puede decir",cindy_la_regia,mexico,
1974,ella abuela y yo no?,cindy_la_regia,mexico,
1975,"Bueno, esta es una batalla",cindy_la_regia,mexico,
1976,que perdÍ hace mucho.,cindy_la_regia,mexico,
1977,"Bueno, entonces yo tambiÉn",cindy_la_regia,mexico,
1978,"te quiero decir abue,",cindy_la_regia,mexico,
1979,abue.,cindy_la_regia,mexico,
1980,¿QuÉ remedio?,cindy_la_regia,mexico,
1981,"Bueno, pero si estamos",cindy_la_regia,mexico,
1982,"de fiesta,",cindy_la_regia,mexico,
1983,"pos vamos a bailar, ¿no?",cindy_la_regia,mexico,
1984,(TODOS) Vamos.,cindy_la_regia,mexico,
1985,¿A dÓnde está mi chamacÓn?,cindy_la_regia,mexico,
1986,¿Ah?,cindy_la_regia,mexico,
1987,- (Mercedes) Mateo.,cindy_la_regia,mexico,
1988,- (Mateo) Yo.,cindy_la_regia,mexico,
1989,-Vamos.,cindy_la_regia,mexico,
1990,"-(Mateo) Vamos, pues.",cindy_la_regia,mexico,
1991,¡ndale. Puede con las dos.,cindy_la_regia,mexico,
1992,Yo los veo desde aquÍ.,cindy_la_regia,mexico,
1993,"- (Mercedes) ""Oso mil"".",cindy_la_regia,mexico,
1994,"- (Mateo) ""Oso mil"".",cindy_la_regia,mexico,
1995,(Música swing),cindy_la_regia,mexico,
1996,(Obturador),cindy_la_regia,mexico,
1997,(Aplausos),cindy_la_regia,mexico,
1998,(Música apacible),cindy_la_regia,mexico,
1999,(Tono de mensaje),cindy_la_regia,mexico,
2000,(CanciÓn en inglÉs),cindy_la_regia,mexico,
2001,De negro y eres la más guapa,cindy_la_regia,mexico,
2002,de la fiesta.,cindy_la_regia,mexico,
2003,¿QuÉ onda?,cindy_la_regia,mexico,
2004,- Gracias.,cindy_la_regia,mexico,
2005,- (Risa),cindy_la_regia,mexico,
2006,- ¿CÓmo estás?,cindy_la_regia,mexico,
2007,"- Bien, eh...",cindy_la_regia,mexico,
2008,¿podemos hablar al rato?,cindy_la_regia,mexico,
2009,Mis jefes están atrás de ti.,cindy_la_regia,mexico,
2010,"- SÍ, me encantan los secretos. Claro.",cindy_la_regia,mexico,
2011,- Shh.,cindy_la_regia,mexico,
2012,"- Ya deja de ligar, girl.",cindy_la_regia,mexico,
2013,- (Risa),cindy_la_regia,mexico,
2014,Ve bankingcontenido,cindy_la_regia,mexico,
2015,"para el resto de la fiesta, ¿va?",cindy_la_regia,mexico,
2016,- Okey.,cindy_la_regia,mexico,
2017,- Que te ayude el fotÓgrafo.,cindy_la_regia,mexico,
2018,El fotÓgrafo...,cindy_la_regia,mexico,
2019,¿QuÉ haces aquÍ?,cindy_la_regia,mexico,
2020,¿No se supone que el fotÓgrafo,cindy_la_regia,mexico,
2021,de sociales iba a venir?,cindy_la_regia,mexico,
2022,"SÍ, pero pos yo le dije",cindy_la_regia,mexico,
2023,que yo me lo aventaba.,cindy_la_regia,mexico,
2024,Estaba en mi casa,cindy_la_regia,mexico,
2025,"y estaba aburrido, y pos...",cindy_la_regia,mexico,
2026,- ¿QuÉ?,cindy_la_regia,mexico,
2027,- Nada.,cindy_la_regia,mexico,
2028,- ¿QuÉ?,cindy_la_regia,mexico,
2029,"- No, nada.",cindy_la_regia,mexico,
2030,Nada.,cindy_la_regia,mexico,
2031,¿QuÉ pedo con este lugar?,cindy_la_regia,mexico,
2032,"Es como el paraÍso del chaleco,",cindy_la_regia,mexico,
2033,¿no?,cindy_la_regia,mexico,
2034,¿Chalecos?,cindy_la_regia,mexico,
2035,Parece que es requisito,cindy_la_regia,mexico,
2036,traer chaleco...,cindy_la_regia,mexico,
2037,- (Risa),cindy_la_regia,mexico,
2038,"- a este lugar,",cindy_la_regia,mexico,
2039,- Shh.,cindy_la_regia,mexico,
2040,- ¿nos estamos repartiendo los...?,cindy_la_regia,mexico,
2041,¿Crees que me puedas conseguir,cindy_la_regia,mexico,
2042,un chaleco?,cindy_la_regia,mexico,
2043,¿No?,cindy_la_regia,mexico,
2044,"Digo, de todos modos",cindy_la_regia,mexico,
2045,no creo tener el porte,cindy_la_regia,mexico,
2046,de un seÑor de chaleco. ¿No?,cindy_la_regia,mexico,
2047,Ni fumo puro ni le voy,cindy_la_regia,mexico,
2048,al Real Madrid.,cindy_la_regia,mexico,
2049,¿A quiÉn le vas?,cindy_la_regia,mexico,
2050,"¿QuÉ pasÓ, mi hermana?",cindy_la_regia,mexico,
2051,"Mi corazÓn azul,",cindy_la_regia,mexico,
2052,"mi piel dorada, hija.",cindy_la_regia,mexico,
2053,- Ah...,cindy_la_regia,mexico,
2054,"- Por si no lo sabes, son...",cindy_la_regia,mexico,
2055,Son los Pumas.,cindy_la_regia,mexico,
2056,"Si no nacÍ ayer, Mateo,",cindy_la_regia,mexico,
2057,pero muchas gracias.,cindy_la_regia,mexico,
2058,QuÉ oso que le vayas,cindy_la_regia,mexico,
2059,a los Pumas.,cindy_la_regia,mexico,
2060,¿Y tú quÉ? Eres tigre o quÉ?,cindy_la_regia,mexico,
2061,"No, mejor ofÉndeme diciÉndome",cindy_la_regia,mexico,
2062,que le voy al AmÉrica.,cindy_la_regia,mexico,
2063,"¿No? Rayados for life, Mateo.",cindy_la_regia,mexico,
2064,- (Mateo) ¡For life!,cindy_la_regia,mexico,
2065,- For life.,cindy_la_regia,mexico,
2066,"¿QuÉ haces, eh?",cindy_la_regia,mexico,
2067,Estoy editando una foto.,cindy_la_regia,mexico,
2068,Ya.,cindy_la_regia,mexico,
2069,Me está quedando súper.,cindy_la_regia,mexico,
2070,Te está quedando naranja.,cindy_la_regia,mexico,
2071,"Me está quedando ""incre"",",cindy_la_regia,mexico,
2072,"de hecho, ¿sabes quÉ?",cindy_la_regia,mexico,
2073,Te voy a quitar tu chamba.,cindy_la_regia,mexico,
2074,"A ver, 'pÉrate.",cindy_la_regia,mexico,
2075,(Música alegre),cindy_la_regia,mexico,
2076,¿A ver?,cindy_la_regia,mexico,
2077,"A ver, regia.",cindy_la_regia,mexico,
2078,(Cindy) Miren.,cindy_la_regia,mexico,
2079,(Mujer) ¡Guau! Te amo.,cindy_la_regia,mexico,
2080,(Inaudible),cindy_la_regia,mexico,
2081,¿Pero quÉ hago?,cindy_la_regia,mexico,
2082,¿Una postura de yoga?,cindy_la_regia,mexico,
2083,Eh... NamastÉ.,cindy_la_regia,mexico,
2084,NamastÉ.,cindy_la_regia,mexico,
2085,"I like it, Cindy.",cindy_la_regia,mexico,
2086,Martha. Foto.,cindy_la_regia,mexico,
2087,QuÉ bien.,cindy_la_regia,mexico,
2088,Me dijo Cindy.,cindy_la_regia,mexico,
2089,"Me dijo ""Cindy,",cindy_la_regia,mexico,
2090,"I like it, Cindy"".",cindy_la_regia,mexico,
2091,(Risas),cindy_la_regia,mexico,
2092,"(Mateo) Cindy,",cindy_la_regia,mexico,
2093,"te dijeron Cindy, ¿eh?",cindy_la_regia,mexico,
2094,- ¡Me dijo Cindy!,cindy_la_regia,mexico,
2095,"- (Eduardo) ¿QuÉ onda, hermosa?",cindy_la_regia,mexico,
2096,"(Mateo) Eso estuvo chido, güey.",cindy_la_regia,mexico,
2097,"¿QuÉ onda, guapa?",cindy_la_regia,mexico,
2098,"¿QuÉ pedo, güey?",cindy_la_regia,mexico,
2099,¿QuÉ pedo?,cindy_la_regia,mexico,
2100,Está super padre,cindy_la_regia,mexico,
2101,"tu chaleco, güey.",cindy_la_regia,mexico,
2102,- (RÍe y luego tose),cindy_la_regia,mexico,
2103,- ¿Se te hace?,cindy_la_regia,mexico,
